producto_id,sku,nombre_comercial,nucleo,molecula,forma,laboratorio,categoria,fuente,gates,url_en_ledger,desc_candidata,foto_candidata
37550,ME20140,BACITRACINA 500 UI - G UNGUENTO,BACITRACINA,Bacitracina,UNGUENTO,C.A. PRODUCTOS RONAVA,no_match_fuentes,,,,,
37563,ME33045/2,BENZODIAZOL 0.25 MG - 5 MG X 4 PASTILLAS SABOR A TUTTI FRUTTI,BENZODIAZOL,,PASTILLA,LABORATORIOS SIEGFRIED S.A.,no_match_fuentes,,,,,
37566,ME26475,BETADINE 8 % SOLUCION TOPICO BUCAL,BETADINE,,SOLUCION TOPICA,LABORATORIOS FARMA S.A.,no_match_fuentes,,,,,
37567,ME37878,BETADUO 6.430 MG - 2.631 MG / ML X 1 AMPOLLA,BETADUO,,INYECTABLE,PHARMAYECT S.A.,no_match_fuentes,,,,,
37570,ME16115,BETAGEN SOLSPEN X 1 AMPOLLA,BETAGEN SOLSPEN X,,INYECTABLE,BIOTECH LABORATORIOS C.A.,foto_en_ledger,cobeca,,si,BETAGEN SOL INY 12MG/3ML X1 BIOTECH,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13138.jpg
37573,HO36271/2,BETAMETASONA 4 MG / ML X 1 AMPOLLA,BETAMETASONA,Betametasona,INYECTABLE,PHARMAYECT S.A.,no_match_fuentes,,,,,
37574,HO36271/3,BETAMETASONA 4 MG / ML X 10 AMPOLLAS,BETAMETASONA,Betametasona,INYECTABLE,PHARMAYECT S.A.,no_match_fuentes,,,,,
37575,ME22866,BEXILON 4 MG / 5 ML JARABE,BEXILON,,JARABE,LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS PLUSANDEX C.A.,no_match_fuentes,,,,,
37576,ME42551,BILOL 2.5 MG X 10 TABLETAS RECUBIERTAS,BILOL,,TABLETAS,SWISS PARENTERALS LTD,no_match_fuentes,,,,,
37586,ME44259/2,BIPROLIL HCT 5 MG - 6.25 MG X 15 COMPRIMIDOS RECUBIERTOS,BIPROLIL HCT,Bisoprolol - Hidroclorotiazida,COMPRIMIDOS,LABORATORIOS VARGAS S.A.,no_match_fuentes,,,,,
37587,ME43626,BISACODILO 5 MG X 10 TABLETAS GASTRORRESISTENTES,BISACODILO,Bisacodilo,TABLETAS,SG HEALTHCARE PVT. LTD.,no_match_fuentes,,,,,
37591,ME36891,BISOPROLOL FUMARATO - HIDROCLOROTIAZIDA 5 MG - 6.25 MG X 30 TABLETAS,BISOPROLOL FUMARATO - HIDROCLOROTIAZIDA,Bisoprolol - Hidroclorotiazida,TABLETAS,CALOX INTERNATIONAL C.A.,molecula_mono_combo,cobeca,base,si,BISOPROLOL TAB 5MG X 30 CALOX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97001.jpg
37592,ME42421,BISOPROLOL FUMARATO 10 MG X 30 COMPRIMIDOS RECUBIERTOS,BISOPROLOL FUMARATO,Bisoprolol,COMPRIMIDOS,LABORATORIOS SPEFAR VENEZOLANOS S.A.,lab_antiguo,cobeca,lab,no,BISOPROLOL TAB 10MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21371.jpg
37594,ME44328,BISOPROLOL FUMARATO 5 MG X 30 TABLETAS RECUBIERTAS,BISOPROLOL FUMARATO,Bisoprolol,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,lab_antiguo,cobeca,lab,no,BISOPROLOL FUMARATO COMP 5MG X30 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98668.jpg
37595,ME43390,BISOPROLOL FUMARATO 1.25 MG X 15 TABLETAS RECUBIERTAS,BISOPROLOL FUMARATO,,TABLETAS,SYNOKEM PHARMACEUTICALS LIMITED,no_match_fuentes,,,,,
37604,ME35864,BRASARTAN 160 MG X 30 TABLETAS RECUBIERTAS,BRASARTAN,Valsartan,TABLETAS,LABORATORIOS FARMA S.A.,lab_antiguo,cobeca,lab,no,VALSARTAN TAB REC 160MG X30 ANG/H,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52911.jpg
37614,ME26069,CLORHIDRATO DE BROMEXINA 8 MG / 5 ML JARABE.,CLORHIDRATO DE BROMEXINA,Bromhexina,JARABE,LABORATORIOS SPEFAR VENEZOLANOS S.A.,lab_antiguo,cobeca,lab,no,BROMEXINA JBE 8MG/5ML 120ML ADN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27452.jpg
37615,ME40260,BROMEXINA CLORHIDRATO 4 MG / 5 ML JARABE,BROMEXINA CLORHIDRATO,,JARABE,SM PHARMA C.A.,lab_antiguo,cobeca,lab,no,BROMEXINA JBE 4MG/5ML 120ML BIOQ,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/14190.jpg
37616,ME35158,BROMHEXINA CLORHIDRATO 8 MG / 5 ML JARABE,BROMHEXINA CLORHIDRATO,,JARABE,LABORATORIOS SPEFAR VENEZOLANOS S.A.,lab_antiguo,cobeca,lab,no,BROMHEXINA JBE PED4MG/5ML 120ML PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11549.jpg
37617,ME36318,BROMHEXINA CLORHIDRATO 8 MG / 5 ML JARABE,BROMHEXINA CLORHIDRATO,,JARABE,LABORATORIO BIOGALENIC C.A.,lab_antiguo,cobeca,lab,no,BROMHEXINA JBE PED4MG/5ML 120ML PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11549.jpg
37624,ME29895,BRUGESIC PLUS 600 MG X 10 POLVO PARA SOLUCION ORAL,BRUGESIC PLUS,Ibuprofeno,POLVO PARA RECONSTITUCION,LABORATORIOS ELMOR S.A.,no_match_fuentes,,,,,
37632,HO43908,BUPIVACAINA 50 MG / 10 ML SOLUCION INYECTABLE,BUPIVACAINA,Bupivacaina,INYECTABLE,MEDVAL C.A.,no_match_fuentes,,,,,
37634,ME43035/2,BUTAL 8 MG X 10 TABLETAS RECUBIERTAS,BUTAL,Betahistina,TABLETAS,LABORATORIOS SIEGFRIED S.A.,no_match_fuentes,,,,,
37637,ME30197,CALCIBON 200 MG X 30 TABLETAS RECUBIERTOS,CALCIBON,,TABLETAS,LABORATORIOS FARMA S.A.,no_match_fuentes,,,,,
37638,ME42932/4,VITAMINA C - ZINC 500 MG - 15 MG X 60 TABLETAS MASTICABLES SABOR A MANDARINA,VITAMINA C - ZINC,Ascorbico Acido - Zinc,TABLETAS,BIONUTREC S.A.S.,lab_antiguo,cobeca,lab,no,HYDRORAL PRO + ZINC 500ML BIOF,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53564.jpg
37639,ME42932/3,VITAMINA C - ZINC 500 MG - 15 MG X 30 TABLETAS MASTICABLES SABOR A MANDARINA,VITAMINA C - ZINC,Ascorbico Acido - Zinc,TABLETAS,BIONUTREC S.A.S.,lab_antiguo,cobeca,lab,no,HYDRORAL PRO + ZINC 500ML BIOF,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53564.jpg
37640,ME42932/2,VITAMINA C - ZINC 500 MG - 15 MG X 10 TABLETAS MASTICABLES SABOR A MANDARINA,VITAMINA C - ZINC,Ascorbico Acido - Zinc,TABLETAS,BIONUTREC S.A.S.,lab_antiguo,cobeca,lab,no,VIT C/ZINC TAB MAST 500/15MG X10 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52152.jpg
37648,ME25320,CAMPAL 50 MG X 20 TABLETAS ENTERICAS,CAMPAL,,TABLETAS,LABORATORIOS SIEGFRIED S.A.,no_match_fuentes,,,,,
37650,ME40363/2,CANDER HCT 16 MG - 12.5 MG X 10 TABLETAS,CANDER HCT,,TABLETAS,LABORATORIOS VALMOR C.A.,no_match_fuentes,,,,,
37655,ME43341,CANDESARTAN CILETEXILO – HIDROCLOROTIAZIDA 8 MG – 12.5 MG TABLETAS RECUBIERTAS,CANDESARTAN CILETEXILO – HIDROCLOROTIAZIDA,,TABLETAS,MASCOT HEALTH SERIES PVT. LTD.,no_match_fuentes,,,,,
37663,ME37841,CANDESARTAN 8 MG X 30 TABLETAS,CANDESARTAN,,TABLETAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,CANDESARTAN TAB 8MG X30 PHARME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23944.jpg
37665,ME40335,CANFIR 500 MG X 30 COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA,CANFIR,,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
37668,MI1290,OXIGENO MEDICINAL,OXIGENO MEDICINAL,,,AGA GAS C.A.,lab_antiguo,cobeca,lab,no,CANULA D/OXIGENO PLUSMEDIC NASAL PED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21775.jpg
37670,ME25978/2,CAPTOPRIL 25 MG X 20 COMPRIMIDOS,CAPTOPRIL,Captopril,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
37671,ME25738/2,CAPTOPRIL 25 MG X 20 TABLETAS,CAPTOPRIL,Captopril,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37676,ME24815/2,CARBAMAZEPINA 200 MG X 10 COMPRIMIDOS,CARBAMAZEPINA,Carbamazepina,COMPRIMIDOS,LABORATORIOS VALMOR C.A.,no_match_fuentes,,,,,
37677,ME24815/3,CARBAMAZEPINA 200 MG X 20 COMPRIMIDOS,CARBAMAZEPINA,Carbamazepina,COMPRIMIDOS,LABORATORIOS VALMOR C.A.,no_match_fuentes,,,,,
37678,ME28957,CARBAMAZEPINA 200 MG X 30 TABLETAS,CARBAMAZEPINA,Carbamazepina,TABLETAS,ESPROMED BIO C.A.,no_match_fuentes,,,,,
37679,ME43783,CARBAMAZEPINA 200 MG X 30 TABLETAS,CARBAMAZEPINA,Carbamazepina,TABLETAS,JIANGXI SYNERGY PHARMACEUTICAL CO. LTD,no_match_fuentes,,,,,
37680,ME43998,CARBAMAZEPINA 400 MG X 30 TABLETAS,CARBAMAZEPINA,Carbamazepina,TABLETAS,BRAWN LABORATORIES LIMITED,no_match_fuentes,,,,,
37682,ME33422/2,CARBATIL 12.5 MG X 10 TABLETAS,CARBATIL,Carvedilol,TABLETAS,BIOTECH LABORATORIOS C.A.,no_match_fuentes,,,,,
37685,ME1642,CARBONATO DE LITIO 300 MG X 20 CAPSULAS,CARBONATO DE LITIO,Litio,CAPSULAS,INDUSTRIAS DE MEDICAMENTOS GENERICOS R.X. C.A.,lab_antiguo,cobeca,lab,si,CARBONATO D/LITIO CAP 300MG X20 BIOTECH,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4553.jpg
37692,ME38916/3,CARVEDILOL 6.5 MG X 15 TABLETAS,CARVEDILOL,Carvedilol,TABLETAS,OKASA PHARMA PVT LTDA.,no_match_fuentes,,,,,
37693,ME38916/6,CARVEDILOL 6.5 MG X 30 TABLETAS,CARVEDILOL,Carvedilol,TABLETAS,OKASA PHARMA PVT LTDA.,no_match_fuentes,,,,,
37694,ME38916/4,CARVEDILOL 6.5 MG X 20 TABLETAS,CARVEDILOL,Carvedilol,TABLETAS,OKASA PHARMA PVT LTDA.,no_match_fuentes,,,,,
37695,ME38916/2,CARVEDILOL 6.5 MG X 14 TABLETAS,CARVEDILOL,Carvedilol,TABLETAS,OKASA PHARMA PVT LTDA.,no_match_fuentes,,,,,
37696,ME38916/5,CARVEDILOL 6.5 MG X 28 TABLETAS,CARVEDILOL,Carvedilol,TABLETAS,OKASA PHARMA PVT LTDA.,no_match_fuentes,,,,,
37698,ME31748/2,CARVEDILOL 25 MG X 15 COMPRIMIDOS,CARVEDILOL,Carvedilol,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
37704,ME30368,CEFADROXILO 500 MG X 10 CAPSULAS,CEFADROXILO,,CAPSULAS,FARMACOOP LTDA.,lab_antiguo,cobeca,lab,si,CEFADROXILO CAP 500MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22822.jpg
37705,ME27532,CEFADROXILO 500 MG X 10 CAPSULAS,CEFADROXILO,Cefadroxilo,CAPSULAS,SYNTOFARMA S.A.,no_match_fuentes,,,,,
37707,ME31345,CEFADROXILO 250 MG / 5 ML POLVO PARA SUSPENSION ORAL,CEFADROXILO,Cefadroxilo,POLVO PARA RECONSTITUCION,SYNTOFARMA S.A.,no_match_fuentes,,,,,
37708,ME42857,CEFADROXILO 500 MG X 10 TABLETAS,CEFADROXILO,Cefadroxilo,TABLETAS,MARS REMEDIES PVT. LTD.,no_match_fuentes,,,,,
37709,ME40269,CEFALEXINA 125 MG / 5 ML POLVO PARA SUSPENSION ORAL,CEFALEXINA,Cefalexina,POLVO PARA RECONSTITUCION,"EMPRESA FARMACEUTICA ""8 DE MARZO""",no_match_fuentes,,,,,
37711,HO44435,CEFAZOLINA 1 G X 10 AMPOLLAS,CEFAZOLINA,Cefazolina,INYECTABLE,FARMALOGICA S.A.,no_match_fuentes,,,,,
37713,ME40063,CEFIXIMA 100 MG / 5 ML POLVO PARA SUSPENSION ORAL,CEFIXIMA,Cefixima,POLVO PARA RECONSTITUCION,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
37714,ME44329,CEFIXIMA 400 MG X 5 TABLETAS RECUBIERTAS,CEFIXIMA,Cefixima,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37715,ME44129,CEFIXIMA 400 MG X 10 TABLETAS DISPERSABLES,CEFIXIMA,Cefixima,TABLETAS,BAROQUE PHARMACEUTICALS PVT. LTD.,no_match_fuentes,,,,,
37717,HO43171,CEFOPERAZONA - SULBACTAM 1 G - 0.5 G X 1 AMPOLLA,CEFOPERAZONA - SULBACTAM,Sulbactam,INYECTABLE,REYOUNG PHARMACEUTICAL CO. LTD,no_match_fuentes,,,,,
37718,ME43917,CEFOTAS 500 MG X 20 CAPSULAS,CEFOTAS,Cefadroxilo,CAPSULAS,SYNTOFARMA S.A.,no_match_fuentes,,,,,
37719,HO33864,CEFTRIAXONA 1 G X 1 AMPOLLA,CEFTRIAXONA,,INYECTABLE,VITALIS S.A.C.I.,lab_antiguo,cobeca,lab,no,CEFTRIAXONA AMP IM/IV 1G X1 CR GM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51473.jpg
37720,HO29420,CEFTRIAXONA 1 G POLVO PARA SOLUCION INYECTABLE,CEFTRIAXONA,Ceftriaxona,INYECTABLE,"EMPRESA FARMACEUTICA ""8 DE MARZO""",no_match_fuentes,,,,,
37722,ME41586,CELECOXIB 200 MG X 10 CAPSULAS,CELECOXIB,Celecoxib,CAPSULAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37727,ME42717,CETIRIZINA CLORHIDRATO 10 MG X 10 TABLETAS RECUBIERTAS,CETIRIZINA CLORHIDRATO,Cetirizina,TABLETAS,CADILA PHARMACEUTICALS LIMITED,lab_antiguo,cobeca,lab,si,CETIRIZINA COMP 10MG X10 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11497.jpg
37730,ME44603,CETIRIZINA 5 MG / 5 ML SOLUCION ORAL,CETIRIZINA,Cetirizina,SOLUCION ORAL,ANTILA LIFESCIENCES PVT. LTD. (GANDHINAGAR),no_match_fuentes,,,,,
37734,ME33334/2,VITAMINA C 500 MG X 15 TABLETAS MASTICABLES SABOR A PINA,VITAMINA C,,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37735,ME33334/3,VITAMINA C 500 MG X 30 TABLETAS MASTICABLES SABOR A PINA,VITAMINA C,,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37742,HO9190,CIFARCAINA AL 2 % X 2 AMPOLLAS,CIFARCAINA AL,,INYECTABLE,LABORATORIO BEHRENS C.A.,no_match_fuentes,,,,,
37744,ME43391,CILOSTAZOL 50 MG X 30 TABLETAS RECUBIERTAS,CILOSTAZOL,Cilostazol,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,no_match_fuentes,,,,,
37745,ME42967,CILOSTAZOL 100 MG X 30 TABLETAS,CILOSTAZOL,Cilostazol,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,no_match_fuentes,,,,,
37749,ME39629,PROFITIP 100 MG X 30 TABLETAS,PROFITIP,,TABLETAS,MACLEODS PHARMACEUTICALS LTD,no_match_fuentes,,,,,
37751,ME28283/3,CIPROFLOXACINA 500 MG X 14 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,si,CIPROFLOXACINA COMP REC 500 X14 LETI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51885.jpg
37752,ME28283/2,CIPROFLOXACINA 500 MG X 6 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,LABORATORIO LA SANTE C.A.,lab_antiguo,cobeca,lab,no,CIPROFLOXACINA TAB 500MG X6 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20511.jpg
37753,HO44719,CIPROFLOXACINA 200 MG / 100 ML SOLUCION INYECTABLE,CIPROFLOXACINA,,INYECTABLE,SHIJIAZHUANG NO 4 PHARMACEUTICAL CO. LTD,lab_antiguo,cobeca,lab,no,CIPROFLOXACINA INF INY200MG/100ML CRDIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21337.jpg
37754,HO44679,CIPROFLOXACINA INFUSION 0.2 G / 100 ML SOLUCION PARA INFUSION INTRAVENOSA,CIPROFLOXACINA INFUSION,Ciprofloxacino,INYECTABLE,U SQUARE LIFESCIENCE PVT. LTD.,lab_antiguo,cobeca,lab,no,CIPROFLOXACINA INF INY200MG/100ML CRDIST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21337.jpg
37755,ME27827/4,CIPROFLOXACINA 500 MG X 10 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,no,CIPROFLOXACINA TAB 500MG X10 CR DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20945.jpg
37756,ME27827/3,CIPROFLOXACINA 500 MG X 6 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,no,CIPROFLOXACINA TAB 500MG X6 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20511.jpg
37758,ME27827/2,CIPROFLOXACINA 500 MG X 5 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37759,ME26487/3,CIPROFLOXACINA 500 MG X 10 COMPRIMIDOS RECUBIERTOS,CIPROFLOXACINA,,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,lab_antiguo,cobeca,lab,no,CIPROFLOXACINA TAB 500MG X10 CR DAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20945.jpg
37760,ME26487/2,CIPROFLOXACINA 500 MG X 6 COMPRIMIDOS RECUBIERTOS,CIPROFLOXACINA,,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,lab_antiguo,cobeca,lab,no,CIPROFLOXACINA TAB 500MG X6 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20511.jpg
37761,ME42422,CIPROFLOXACINO 500 MG X 10 TABLETAS RECUBIERTAS,CIPROFLOXACINO,Ciprofloxacino,TABLETAS,SWISS PARENTERALS LTD,no_match_fuentes,,,,,
37763,ME35266,CITALOPRAM 40 MG X 10 TABLETAS RECUBIERTAS,CITALOPRAM,Citalopram,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37766,ME36822/3,CITRATO DE CALCIO 1190 MG X 60 TABLETAS MASTICABLES SABOR A MANDARINA,CITRATO DE CALCIO,,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37767,ME36822/2,CITRATO DE CALCIO 1190 MG X 30 TABLETAS MASTICABLES SABOR A MANDARINA,CITRATO DE CALCIO,,TABLETAS,CALOX INTERNATIONAL C.A.,lab_antiguo,cobeca,lab,no,CITRATO D/CA + VIT D3 TAB X30 G PHAR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23439.jpg
37768,ME33790,CALCITREX D3 1500 MG - 200 UI X 30 TABLETAS,CALCITREX,,TABLETAS,LABORATORIOS L.O. OFTALMI C.A.,no_match_fuentes,,,,,
37769,ME42521,CITRAPOL SOLUCION,CITRAPOL SOLUCION,Citrico Acido,LOCION,SM PHARMA C.A.,no_match_fuentes,,,,,
37771,ME25929,CLARIX 0.25 MG / ML SOLUCION NASAL,CLARIX,,SOLUCION NASAL,LABORATORIOS L.O. OFTALMI C.A.,no_match_fuentes,,,,,
37774,ME23979,CLENBUNAL 0.005 MG / 5 ML SOLUCION ORAL,CLENBUNAL,,SOLUCION ORAL,MEGALABS S.A.,no_match_fuentes,,,,,
37775,ME29289,CLENBUNAL 0.014 MG / ML SOLUCION ORAL,CLENBUNAL,,SOLUCION ORAL,MEGALABS S.A.,no_match_fuentes,,,,,
37777,ME31537,AMBROXOL-CLENBUTEROL 7.5 MG-0.005 MG / 5 ML SOLUCION ORAL,AMBROXOL-CLENBUTEROL,Ambroxol,SOLUCION ORAL,LABORATORIOS KIMICEG C.A.,no_match_fuentes,,,,,
37778,ME31538,AMBROXOL-CLENBUTEROL 15 MG - 0.01 MG / 5 ML SOLUION ORAL,AMBROXOL-CLENBUTEROL,Ambroxol,SOLUCION ORAL,LABORATORIOS KIMICEG C.A.,no_match_fuentes,,,,,
37783,ME44654,CLINDAMICINA 300 MG X 16 CAPSULAS,CLINDAMICINA,Clindamicina,CAPSULAS,ANMOL HEALTHCARE LABORATORY PVT LTD,no_match_fuentes,,,,,
37784,ME31466,CLINDAMICINA 300 MG X 20 CAPSULAS,CLINDAMICINA,Clindamicina,CAPSULAS,LABORATORIO LA SANTE C.A.,no_match_fuentes,,,,,
37787,ME33581,CLOFEN 1.8 MG / ML SUSPENSION ORAL,CLOFEN,,SUSPENSION ORAL,ESPECIALIDADES DOLLDER C.A.,no_match_fuentes,,,,,
37788,ME42956,CLOMIFENO CITRATO 50 MG X 30 TABLETAS,CLOMIFENO CITRATO,Clomifeno,TABLETAS,WEST-COAST PHARMACEUTICAL WORKS LTD,lab_antiguo,cobeca,lab,no,CLOMIFENO TAB 50MG X 30 FM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28709.jpg
37792,ME38584,CLONAZEPAM 0.5 MG X 30 TABLETAS,CLONAZEPAM,Clonazepam,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37793,ME38585,CLONAZEPAM 2 MG X 30 TABLETAS,CLONAZEPAM,Clonazepam,TABLETAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37795,HO31483/3,CLONIDINA CLORHIDRATO 0.150 MG / ML X 30 AMPOLLAS,CLONIDINA CLORHIDRATO,,INYECTABLE,LABORATORIOS VALMOR C.A.,no_match_fuentes,,,,,
37802,ME34084/3,CLOPIDOGREL 75 MG X 20 COMPRIMIDOS RECUBIERTOS,CLOPIDOGREL,Clopidogrel,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
37803,ME34084/4,CLOPIDOGREL 75 MG X 30 COMPRIMIDOS RECUBIERTOS,CLOPIDOGREL,Clopidogrel,COMPRIMIDOS,LABORATORIOS LETI S.A.V.,no_match_fuentes,,,,,
37805,ME37534,CLOPIDOGREL 75 MG X 30 TABLETAS RECUBIERTAS,CLOPIDOGREL,,TABLETAS,EMPRESA LABORATORIOS MEDSOL,lab_antiguo,cobeca,lab,no,CLOPIDOGREL TAB 75MG X30 ALESS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22848.jpg
37806,ME43375,CLOPIDOGREL 75 MG X 30 TABLETAS RECUBIERTAS,CLOPIDOGREL,Clopidogrel,TABLETAS,JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD,no_match_fuentes,,,,,
37807,ME34774,CLOPIDOGREL 75 MG X 30 TABLETAS RECUBIERTAS,CLOPIDOGREL,Clopidogrel,TABLETAS,LABORATORIOS SIEGFRIED S.A.,solo_farmanselmo,farmanselmo,,si,KAPET CLOPIDOGREL 75MG x30 TABLETAS SIEGFRIED (E),https://pccentro.net.ve/img/s/3/5/6/5/7/35657-large_default.webp
37810,ME29314,CLORACE 125 - 0.5 MG / 5 ML SOLUCION ORAL,CLORACE,,SOLUCION ORAL,LABORATORIO COFASA S.A.,no_match_fuentes,,,,,
37814,ME43585/4,DOPALEN 200 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,DOPALEN,Mebeverina,CAPSULAS,BIOTECH LABORATORIOS C.A.,lab_antiguo,cobeca,lab,no,CLORHID D/MEBEVERINA CAP 200MG X30 CR MT,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54229.jpg
37816,ME43585/3,DOPALEN 200 MG X 20 CAPSULAS DE LIBERACION PROLONGADA,DOPALEN,Mebeverina,CAPSULAS,BIOTECH LABORATORIOS C.A.,no_match_fuentes,,,,,
37817,ME34033,CLORTALIDONA 25 MG X 30 TABLETAS,CLORTALIDONA,Clortalidona,TABLETAS,EMPRESA LABORATORIOS MEDSOL,no_match_fuentes,,,,,
37818,HO37055,CLORURO DE POTASIO 2 MEQ / ML SOLUCION INYECTABLE,CLORURO DE POTASIO,,INYECTABLE,CORPAUL COLOMBIA,lab_antiguo,cobeca,lab,no,"CLORURO D/SOD SOL INY 0,9% 100ML IPS",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21357.jpg
37819,HO1672,SOLUCION ISOTONICA DE CLORURO DE SODIO(SOL.FISIOLOGICA)PARENTERAL,SOLUCION ISOTONICA DE CLORURO DE SODIO(SOL.FISIOLOGICA)PARENTERAL,,INYECTABLE,LABORATORIOS FLUPAL C.A.,no_match_fuentes,,,,,
37820,ME32566,CLORURO DE SODIO 0.9 % SOLUCION ISOTONICA PARA IRRIGACION ESTERIL,CLORURO DE SODIO,,LOCION,LABORATORIO BEHRENS C.A.,lab_antiguo,cobeca,lab,no,CLORURO D/MAGNES 25G FCH,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17780.jpg
37821,ME43020,CLOTRIMAZOL 200 MG CAPSULAS BLANDAS VAGINALES,CLOTRIMAZOL,Clotrimazol,CAPSULAS,CALOX INTERNATIONAL C.A.,no_match_fuentes,,,,,
37823,ME43751,CLOTRIMAZOL 100 MG X 6 OVULOS VAGINALES,CLOTRIMAZOL,Clotrimazol,OVULOS,LABORATORIOS FARMACEUTICOS LAFAR S.A. (CIUDAD DE EL ALTO),no_match_fuentes,,,,,
37824,ME39062,CLOTRIMAZOL 500 MG X 1 OVULO VAGINAL,CLOTRIMAZOL,Clotrimazol,OVULOS,LABORATORIOS ALFA C X A,no_match_fuentes,,,,,
37825,ME25498,CO-SULTRIN 40 MG - 200 MG / 5 ML X 20 SUSPENSION,CO-SULTRIN,,SUSPENSION ORAL,LABORATORIOS VALMOR C.A.,no_match_fuentes,,,,,
37827,ME44294,COZOMINA T 2 % - 0.5 % SOLUCION OFTALMICA,COZOMINA T,Dorzolamida - Timolol,SOLUCION OFTALMICA,LABORATORIO COFASA S.A.,lab_y_mol,cobeca,lab|base,no,"TIMOLOL SOL OFT 0,5% 10ML CR DIST",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22841.jpg
